ticker,trade_date,open,high,low,close,volume,avg_volume_20,volume_ratio,close_pos,body_pct,prior_low_20,ma60,ret_10d,ret_20d,is_attention_stock,is_disposition_stock,short_suspension_start,days_to_suspension,short_sale_balance,short_sale_utilization,pre_rank_score,scanner_score,rank_in_date
4123,2026-05-06,38.6,38.65,37.9,38.0,4260762,2591422.0,1.6441791417993672,0.13333333333333522,0.015544041450777238,38.6,41.619166666666665,,,,,,,,,66.0,66.0,1
2884,2026-05-04,32.15,32.15,31.3,31.3,59013659,31670792.3,1.863346468916725,0.0,0.026438569206842857,31.8,33.00666666666667,,,,,,,,,72.0,72.0,1
2915,2026-05-04,44.7,44.95,43.5,43.55,4104230,2345827.25,1.7495874856087548,0.03448275862068763,0.02572706935123055,43.8,48.91833333333333,,,,,,,,,72.0,72.0,2
9945,2026-05-04,23.7,23.7,23.3,23.3,8200104,5539551.4,1.4802830424138675,0.0,0.016877637130801627,23.6,26.758333333333333,,,,,,,,,66.0,66.0,3
2101,2026-04-24,34.35,34.35,33.35,33.4,5487670,1956076.65,2.8054473223224665,0.04999999999999716,0.027656477438136907,33.6,35.19583333333333,0.0029850746268658135,,0.0,,,,,,72.0,72.0,1
9910,2026-04-24,76.1,76.4,72.5,73.0,5056311,1739514.1,2.906737576890006,0.12820512820512803,0.04073587385019704,75.7,86.94166666666666,0.026206896551724146,,0.0,,,,,,72.0,72.0,2
9938,2026-04-24,44.35,44.35,43.15,43.25,2165897,1572771.1,1.3771215658782132,0.08333333333333431,0.02480270574971818,43.7,48.8975,0.04503464203233265,,0.0,,,,,,72.0,72.0,3
3047,2026-04-24,15.2,15.35,14.5,14.75,2144934,1216360.8,1.763402766679097,0.29411764705882365,0.02960526315789469,15.0,16.95,-0.010135135135135198,,0.0,,,,,,72.0,72.0,4
6143,2026-04-24,92.2,92.5,89.0,89.3,1585636,959412.6,1.6527154219154512,0.0857142857142849,0.03145336225596535,89.6,100.885,0.0929451287793952,,0.0,,,,,,72.0,72.0,5
2618,2026-04-23,34.85,34.9,33.6,33.75,64643619,19883776.5,3.2510735070875496,0.11538461538461454,0.03156384505021525,33.85,36.0675,0.054733727810651,,0.0,,,,,,72.0,72.0,1
1319,2026-04-23,78.6,78.7,74.6,75.6,4488514,2376581.8,1.8886427557427228,0.24390243902438974,0.03816793893129771,77.0,92.76,0.049738219895287816,,0.0,,,,,,72.0,72.0,2
2331,2026-04-23,22.15,22.2,20.35,20.75,4066036,1908150.4,2.1308781530009377,0.2162162162162157,0.06320541760722341,20.85,24.453333333333333,-0.02631578947368407,,0.0,,,,,,72.0,72.0,3
2006,2026-04-23,69.2,69.2,66.5,67.2,3629915,2824318.3,1.2852358036273746,0.25925925925926,0.028901734104046242,67.6,72.615,0.0,,0.0,,,,,,72.0,72.0,4
2641,2026-04-23,18.0,18.0,17.2,17.35,3295856,1314127.15,2.5080191060659542,0.1875000000000025,0.03611111111111103,17.6,19.16916666666667,0.037356321839080664,,0.0,,,,,,72.0,72.0,5
9938,2026-04-23,44.9,45.0,43.7,43.95,3179421,1472461.9,2.159255190236162,0.19230769230769273,0.021158129175946453,44.6,49.06666666666667,0.01014656144306647,,0.0,,,,,,72.0,72.0,6
3047,2026-04-23,16.25,16.4,15.0,15.15,2738859,1129190.65,2.4255062685827236,0.10714285714285751,0.06769230769230768,15.35,17.0275,-0.05263157894736836,,0.0,,,,,,72.0,72.0,7
3050,2026-04-23,13.25,13.25,12.35,12.55,1841197,903284.6,2.0383354260661593,0.22222222222222332,0.05283018867924523,12.8,13.495833333333334,-0.02766798418972327,,0.0,,,,,,72.0,72.0,8
4167,2026-04-23,19.65,20.0,18.95,19.25,1697591,1214395.1,1.3978901924093732,0.2857142857142862,0.02035623409669204,19.4,20.2875,-0.03100775193798455,,0.0,,,,,,72.0,72.0,9
1789,2026-04-23,21.4,21.4,20.3,20.55,1540629,1093711.15,1.4086251200785511,0.2272727272727277,0.0397196261682242,20.6,22.478333333333335,-0.03649635036496346,,0.0,,,,,,72.0,72.0,10
4105,2026-04-23,73.5,73.5,72.1,72.1,1570558,1047664.25,1.4991043170557743,0.0,0.019047619047619126,72.7,80.28,0.042876901798063694,,0.0,,,,,,66.0,66.0,11
2206,2026-04-22,57.3,57.3,55.7,55.7,2254117,947068.35,2.380099598936022,0.0,0.02792321116928437,56.5,59.318333333333335,0.03949730700179521,,0.0,,,,,,72.0,72.0,1
9904,2026-04-21,27.5,27.5,27.05,27.05,27945776,9225750.4,3.029106011799322,0.0,0.016363636363636337,27.5,29.745833333333334,-0.051851851851851816,,0.0,,,,,,66.0,66.0,1
2913,2026-04-21,12.0,12.0,11.75,11.8,3831131,1810369.5,2.116214949489593,0.20000000000000284,0.016666666666666607,11.9,12.664166666666667,-0.06329113924050633,,0.0,,,,,,66.0,66.0,2
2913,2026-04-20,12.15,12.15,11.9,11.9,3521268,1681609.0,2.093987365671806,0.0,0.0205761316872428,12.0,12.688333333333333,-0.0708333333333333,,0.0,,,,,,72.0,72.0,1
5608,2026-04-20,16.35,16.45,15.8,15.8,2912551,1348795.5,2.1593718247132347,0.0,0.03363914373088689,16.0,17.195833333333333,-0.034700315457413144,,0.0,,,,,,72.0,72.0,2
2915,2026-04-16,46.35,46.8,45.5,45.6,4735962,2492044.4,1.9004324321027346,0.07692307692307819,0.016181229773462782,46.0,50.33833333333334,-0.01975850713501648,,0.0,,,,,,66.0,66.0,1
5009,2026-04-13,31.9,31.9,31.1,31.15,2955115,2152834.4,1.3726624769652511,0.06249999999999667,0.023510971786833857,31.7,33.58416666666667,-0.019108280254776955,,0.0,,,,,,72.0,72.0,1
2201,2026-04-10,27.05,27.15,26.35,26.35,5332332,2597403.35,2.0529472251585412,0.0,0.025878003696857645,26.85,29.7875,0.026515151515151603,0.05113636363636376,0.0,,,,,,72.0,72.0,1
3078,2026-04-10,56.3,56.4,54.5,54.7,4374824,981066.0,4.459255544479168,0.10526315789473842,0.02841918294849013,55.6,61.52166666666667,0.031135531135531025,0.04761904761904767,0.0,,,,,,72.0,72.0,2
9939,2026-04-10,115.5,116.0,111.5,112.0,3652272,1083756.0,3.3700131763976393,0.1111111111111111,0.030303030303030304,114.0,119.38333333333334,0.0044642857142858094,0.0714285714285714,0.0,,,,,,72.0,72.0,3
6143,2026-04-10,94.5,94.6,92.0,92.1,1662023,800086.7,2.077303622219942,0.03846153846153636,0.025396825396825456,94.5,104.26333333333334,-0.035637149028077686,0.05399568034557234,0.0,,,,,,72.0,72.0,4
9921,2026-04-09,70.0,70.1,67.8,67.9,2450235,1972078.6,1.2424631553732188,0.04347826086956898,0.02999999999999992,68.9,82.48833333333333,0.010294117647058787,-0.02941176470588236,0.0,,,,,,72.0,72.0,1
2023,2026-04-09,14.45,14.45,14.05,14.05,2308790,1919545.75,1.2027793554803266,0.0,0.027681660899653883,14.2,14.711666666666668,-0.017667844522968212,0.0176678445229681,0.0,,,,,,72.0,72.0,2
8210,2026-04-02,910.0,910.0,840.0,841.0,5623445,2674163.75,2.1028798255155468,0.014285714285714285,0.07582417582417582,861.0,926.4333333333333,0.19019836639439913,0.4760793465577595,0.0,,,,,,72.0,72.0,1
3227,2026-03-31,183.5,187.0,176.5,177.0,1584161,827020.15,1.9155047189599914,0.047619047619047616,0.035422343324250684,183.0,199.90833333333333,0.08493150684931505,0.13698630136986312,0.0,,,,,,72.0,72.0,1
4105,2026-03-26,76.0,76.2,74.3,74.4,3408600,961715.3,3.544292162139876,0.05263157894737275,0.021052631578947295,78.8,82.82,0.0053835800807537915,-0.02960969044414541,0.0,,,,,,72.0,72.0,1
2915,2026-03-23,47.6,47.6,46.8,46.8,3572119,2544834.0,1.4036746601153554,0.0,0.01680672268907572,48.2,52.44416666666667,0.012684989429175397,-0.05813953488372092,0.0,,,,,,66.0,66.0,1
9945,2026-03-20,26.5,26.7,25.95,25.95,11863894,7318237.15,1.6211409601559577,0.0,0.020754716981132102,26.1,29.1125,-0.013698630136986356,-0.025440313111546042,0.0,,,,,,72.0,72.0,1
4147,2026-03-20,50.3,50.5,48.1,48.55,1705049,951035.7,1.792833854712289,0.18749999999999833,0.03479125248508946,49.8,57.12416666666666,0.12448979591836729,0.038775510204081653,0.0,,,,,,72.0,72.0,2
9945,2026-03-16,27.5,27.5,26.5,26.7,17748879,5756894.55,3.0830648096550597,0.1999999999999993,0.029090909090909115,27.1,29.309166666666666,-0.08148148148148149,-0.06481481481481477,0.0,,,,,,72.0,72.0,1
1402,2026-03-13,27.85,28.05,27.3,27.3,25829529,17101877.35,1.5103329576854905,0.0,0.01974865350089769,27.7,28.23,-0.047186932849364815,-0.04174228675136127,0.0,,,,,,66.0,66.0,1
2889,2026-03-06,16.1,16.15,15.75,15.85,7222387,5436968.9,1.3283848285392987,0.25,0.015527950310559115,16.15,16.589166666666667,0.057507987220447365,-0.028753993610223683,0.0,,,,,,66.0,66.0,1
2376,2026-03-04,219.5,224.0,214.0,214.0,10609943,4282728.45,2.4773793444690613,0.0,0.025056947608200455,219.0,238.05,0.13409090909090904,0.05454545454545445,0.0,,,,,,72.0,72.0,1
2201,2026-03-04,29.45,29.5,28.55,28.55,6370761,4023792.2,1.583272863842223,0.0,0.030560271646859035,29.55,32.49166666666667,-0.025996533795493937,-0.03986135181975747,0.0,,,,,,72.0,72.0,2
1440,2026-03-04,12.95,13.0,12.65,12.65,3147646,1607532.65,1.95806038527429,0.0,0.023166023166023085,13.05,13.55,0.03937007874015741,0.007874015748031704,0.0,,,,,,72.0,72.0,3
9941,2026-03-04,73.9,73.9,71.8,71.9,2466123,1607525.15,1.5341116124994998,0.04761904761905149,0.027063599458728008,73.1,83.82166666666667,0.0729023383768912,0.05639614855570829,0.0,,,,,,72.0,72.0,4
5876,2026-03-04,39.1,39.2,38.5,38.5,18235762,7673863.9,2.376346810112178,0.0,0.015345268542199524,39.05,39.95333333333333,0.020618556701031077,0.011597938144330078,0.0,,,,,,66.0,66.0,5
2646,2026-03-04,22.3,22.35,21.85,21.9,9973341,5044756.5,1.9769717329270502,0.09999999999999432,0.017937219730941797,22.4,23.195833333333333,-0.013667425968109326,-0.038724373576309645,0.0,,,,,,66.0,66.0,6
2498,2026-03-03,44.7,45.25,42.85,43.0,8290183,6781134.65,1.222536260948601,0.062499999999999445,0.0380313199105146,43.4,47.560833333333335,0.005938242280284944,-0.06888361045130642,0.0,,,,,,72.0,72.0,1
2439,2026-02-26,96.6,96.6,94.0,94.6,5059196,1256644.6,4.025956105648327,0.2307692307692291,0.020703933747412008,96.3,100.62333333333332,-0.09022556390977432,-0.08378088077336199,0.0,,,,,,72.0,72.0,1
9941,2026-02-25,74.6,74.6,73.2,73.4,3268561,1637423.15,1.9961614687077072,0.14285714285714576,0.016085790884718346,74.5,85.17833333333333,0.01902173913043481,0.05842391304347849,0.0,,,,,,66.0,66.0,1
9941,2026-02-23,76.4,77.0,75.2,75.2,2769254,1512016.95,1.8314966641081636,0.0,0.01570680628272255,76.1,85.815,0.011936339522546247,0.035809018567639184,0.0,,,,,,66.0,66.0,1
6962,2026-02-10,37.5,37.65,36.15,36.25,8604763,2717551.5,3.1663661203844713,0.06666666666666761,0.03333333333333333,37.25,39.39416666666667,-0.11618257261410792,-0.13831258644536648,0.0,,,,,,72.0,72.0,1
6550,2026-02-09,30.3,30.3,29.1,29.15,1758682,1352772.3,1.300057666763283,0.041666666666664326,0.037953795379538025,30.0,30.696666666666665,0.027118644067796627,-0.288135593220339,0.0,,,,,,72.0,72.0,1
4147,2026-02-06,56.1,56.1,54.0,54.5,1123728,835767.6,1.3445460197308439,0.23809523809523794,0.02852049910873443,54.9,62.67166666666667,-0.04587155963302747,-0.04954128440366978,0.0,,,,,,72.0,72.0,1
6541,2026-02-06,50.6,50.6,49.1,49.35,1028878,829087.35,1.2409765991484492,0.16666666666666666,0.024703557312252964,49.85,54.69916666666666,-0.1097804391217565,-0.1347305389221557,0.0,,,,,,72.0,72.0,2
3293,2026-02-04,702.0,702.0,689.0,691.0,2716756,1429896.45,1.8999669521523745,0.15384615384615385,0.01566951566951567,699.0,730.1833333333333,0.00870827285921627,0.04354136429608135,0.0,,,,,,66.0,66.0,1
2913,2026-02-02,13.0,13.0,12.7,12.7,3186138,1562497.1,2.039132104629186,0.0,0.02307692307692313,12.95,13.542499999999999,0.019379844961240345,-0.050387596899224785,0.0,,,,,,72.0,72.0,1
2845,2026-02-02,12.5,12.5,12.3,12.3,12929015,7150654.55,1.8080883238863776,0.0,0.015999999999999945,12.45,12.705,0.03238866396761142,0.004048582995951566,0.0,,,,,,66.0,66.0,2
9945,2026-01-30,29.4,29.45,28.8,28.8,10590422,6633178.6,1.5965832730630833,0.0,0.02040816326530605,28.9,29.763333333333332,0.022530329289428108,-0.03119584055459279,0.0,,,,,,72.0,72.0,1
2354,2026-01-30,58.7,58.7,56.9,57.4,8187128,6469934.8,1.2654112063076741,0.2777777777777771,0.02214650766609888,58.3,62.891666666666666,0.0369718309859155,-0.04225352112676051,0.0,,,,,,72.0,72.0,2
2421,2026-01-30,150.5,150.5,143.0,143.0,3496259,2450072.65,1.4270021748130612,0.0,0.04983388704318937,147.0,161.36666666666667,0.043165467625899234,0.010791366906474753,0.0,,,,,,72.0,72.0,3
6278,2026-01-30,94.2,94.4,92.1,92.2,1947457,1602623.4,1.2151682048321522,0.043478260869568706,0.021231422505307854,93.1,98.23666666666666,0.08180839612486546,0.07642626480086112,0.0,,,,,,72.0,72.0,4
4147,2026-01-30,58.5,59.1,56.4,56.6,1091297,868076.15,1.2571443185024724,0.07407407407407506,0.03247863247863245,57.5,63.580000000000005,-0.0782918149466193,-0.08896797153024916,0.0,,,,,,72.0,72.0,5
2886,2026-01-30,39.4,39.4,38.6,38.8,49184394,18081497.2,2.720150519393936,0.24999999999999556,0.015228426395939123,39.15,40.236666666666665,0.04481434058898848,0.006402048655569814,0.0,,,,,,66.0,66.0,6
2615,2026-01-30,74.7,74.9,73.1,73.5,8902523,7131850.3,1.2482767620627147,0.222222222222224,0.016064257028112486,74.0,79.05166666666668,0.021592442645074428,0.07692307692307687,0.0,,,,,,66.0,66.0,7
6456,2026-01-29,41.2,41.2,40.0,40.0,2445295,1017135.45,2.4040996703044812,0.0,0.029126213592233077,40.9,43.29666666666667,0.08964646464646453,0.452020202020202,0.0,,,,,,72.0,72.0,1
2204,2026-01-23,57.0,57.0,55.9,56.0,1708194,1169269.75,1.460906689837824,0.09090909090909208,0.017543859649122806,56.6,59.055,0.0035714285714285587,0.010714285714285676,0.0,,,,,,66.0,66.0,1
2912,2026-01-22,217.5,217.5,212.0,213.5,7365612,2581176.7,2.853586893140636,0.2727272727272727,0.01839080459770115,216.0,229.3,0.025761124121779888,0.04683840749414525,0.0,,,,,,66.0,66.0,1
2204,2026-01-21,58.1,58.1,57.0,57.0,2396035,1083459.95,2.211466146025979,0.0,0.018932874354561126,57.5,59.163333333333334,-0.02608695652173909,0.03826086956521735,0.0,,,,,,66.0,66.0,1
3078,2026-01-12,66.0,66.0,64.0,64.5,4586787,1416925.25,3.2371411265343744,0.25,0.022727272727272728,66.8,71.82,0.0030864197530864335,-0.0493827160493826,0.0,,,,,,72.0,72.0,1
3515,2026-01-12,246.0,246.0,237.5,238.0,1525854,956259.3,1.5956487952587755,0.058823529411764705,0.032520325203252036,239.5,267.85,-0.043749999999999956,-0.09375,0.0,,,,,,72.0,72.0,2
2354,2026-01-08,60.9,60.9,59.2,59.2,11583842,4662729.2,2.484348008029289,0.0,0.027914614121510604,60.2,65.51166666666667,0.011844331641285955,-0.03891708967851104,0.0,,,,,,72.0,72.0,1
6962,2026-01-05,38.9,38.9,37.45,37.55,5082823,1736061.75,2.927789290905119,0.06896551724137559,0.034704370179948624,38.8,41.497499999999995,0.031957390146471365,0.038615179760319585,0.0,,,,,,72.0,72.0,1
2103,2026-01-05,15.0,15.0,14.6,14.65,2829494,2190249.75,1.2918590676702508,0.12500000000000167,0.02333333333333331,15.0,15.223333333333333,0.05387205387205385,-0.01683501683501687,0.0,,,,,,72.0,72.0,2
2392,2026-01-05,37.4,37.4,36.3,36.45,2314900,1091389.7,2.1210572172341373,0.13636363636364135,0.025401069518716464,36.55,41.642500000000005,0.13305898491083656,0.06721536351165969,0.0,,,,,,72.0,72.0,3
1229,2026-01-05,47.0,47.1,46.2,46.25,4206255,1255569.45,3.350077528566819,0.055555555555552485,0.015957446808510637,46.35,47.955000000000005,0.009729729729729852,-0.01729729729729723,0.0,,,,,,66.0,66.0,4
8163,2026-01-05,29.95,30.1,29.25,29.45,1256585,829869.25,1.514196362860776,0.2352941176470576,0.01669449081803005,29.9,33.278333333333336,0.09507640067911716,0.039049235993208864,0.0,,,,,,66.0,66.0,5
9921,2026-01-02,92.4,92.7,88.0,88.6,3275335,829575.95,3.948203898630379,0.12765957446808382,0.041125541125541246,92.0,98.15833333333333,0.07223476297968401,0.007900677200902928,0.0,,,,,,72.0,72.0,1
2103,2026-01-02,15.55,15.7,15.0,15.0,3249687,2132976.85,1.5235453680615427,0.0,0.03536977491961419,15.25,15.24,0.010000000000000009,0.016666666666666607,0.0,,,,,,72.0,72.0,2
9938,2026-01-02,50.7,50.9,49.85,49.85,2476096,1228625.8,2.0153377863300608,0.0,0.016765285996055253,50.3,55.089166666666664,0.07121364092276816,0.0030090270812437314,0.0,,,,,,66.0,66.0,3
1305,2026-01-02,10.95,11.0,10.7,10.75,1731917,1066634.2,1.6237216095264901,0.16666666666666863,0.01826484018264834,10.9,11.226666666666667,0.10697674418604652,0.1581395348837209,0.0,,,,,,66.0,66.0,4
6446,2025-12-30,488.0,488.0,472.5,472.5,2761267,1397675.9,1.975613230506443,0.0,0.031762295081967214,483.5,504.0083333333333,0.1153439153439153,0.4814814814814814,0.0,,,,,,72.0,72.0,1
2458,2025-12-30,122.0,122.5,119.0,119.5,2280950,1887756.6,1.2082860682357037,0.14285714285714285,0.020491803278688523,121.0,127.76666666666667,-0.025000000000000022,-0.02083333333333337,0.0,,,,,,72.0,72.0,2
9941,2025-12-30,88.6,88.7,87.0,87.0,2075883,1262344.3,1.6444665690651907,0.0,0.01805869074492093,88.5,94.61833333333334,-0.05561993047508684,-0.0961761297798377,0.0,,,,,,66.0,66.0,3
9941,2025-12-29,90.3,90.4,88.5,88.7,2781075,1179617.6,2.3576072449241177,0.10526315789473803,0.017718715393133935,90.1,94.87666666666668,-0.09593679458239279,-0.11512415349887117,0.0,,,,,,66.0,66.0,1
2377,2025-12-26,98.1,98.6,96.0,96.2,8684030,5500688.1,1.578717033601669,0.07692307692307819,0.01936799184505598,98.0,106.04166666666667,0.04058272632674309,0.03017689906347565,0.0,,,,,,66.0,66.0,1
3023,2025-12-23,203.5,204.5,198.5,199.0,1473594,969030.2,1.5206894480688011,0.08333333333333333,0.022113022113022112,199.5,217.975,-0.05276381909547734,-0.05025125628140703,0.0,,,,,,72.0,72.0,1
6278,2025-12-23,96.5,97.0,94.6,94.6,2143275,1080895.75,1.9828693007628164,0.0,0.019689119170984516,95.1,103.11999999999999,0.010526315789473717,0.025263157894736876,0.0,,,,,,66.0,66.0,2
9938,2025-12-22,52.1,52.1,51.3,51.3,1890379,1136365.75,1.663530425833408,0.0,0.015355086372360926,51.6,55.593333333333334,0.005813953488372103,0.01744186046511631,0.0,,,,,,66.0,66.0,1
2357,2025-12-18,566.0,580.0,553.0,554.0,12503671,3931003.0,3.1807838864534066,0.037037037037037035,0.02120141342756184,557.0,646.4666666666667,-0.017985611510791366,-0.08273381294964033,0.0,,,,,,72.0,72.0,1
3702,2025-12-17,61.3,61.9,59.7,59.8,24205634,19906222.75,1.215983278394692,0.04545454545454296,0.024469820554649267,60.6,63.781666666666666,-0.011686143572620988,0.07679465776293815,0.0,,,,,,72.0,72.0,1
2347,2025-12-17,59.4,59.4,57.3,57.3,19577339,11973866.7,1.635005590967536,0.0,0.03535353535353538,58.3,59.975,0.012195121951219523,0.1376306620209058,0.0,,,,,,72.0,72.0,2
2352,2025-12-17,26.9,27.1,25.5,25.7,16390754,3636584.4,4.507183718876427,0.12499999999999944,0.04460966542750927,26.3,29.53083333333333,-0.08382066276803113,-0.021442495126705596,0.0,,,,,,72.0,72.0,3
2362,2025-12-17,40.75,41.2,39.35,39.4,982487,814746.25,1.2058809721431674,0.02702702702702547,0.03312883435582826,39.7,40.64333333333333,-0.022698612862547263,-0.020176544766708604,0.0,,,,,,72.0,72.0,4
2912,2025-12-17,226.5,226.5,222.0,222.0,3003903,2394300.6,1.2546056247072737,0.0,0.019867549668874173,225.5,239.43333333333334,-0.0022522522522522292,-0.009009009009009028,0.0,,,,,,66.0,66.0,5
2439,2025-12-16,99.0,99.1,95.5,96.3,5539985,1645262.4,3.367234916448586,0.2222222222222218,0.027272727272727303,98.7,103.30666666666666,0.007216494845360799,0.12371134020618557,0.0,,,,,,72.0,72.0,1
2458,2025-12-16,124.5,124.5,121.0,122.0,2597584,1303090.5,1.9934026071097901,0.2857142857142857,0.020080321285140562,124.0,128.75,-0.03658536585365857,-0.04878048780487809,0.0,,,,,,72.0,72.0,2
1319,2025-12-10,91.9,91.9,89.7,90.2,4229121,2680389.5,1.5778009128897126,0.227272727272727,0.01849836779107729,91.0,95.71666666666667,0.0715083798882683,0.058100558659217816,0.0,,,,,,66.0,66.0,1
1319,2025-12-09,95.1,95.1,91.0,91.9,5204246,2536039.8,2.052115270430693,0.2195121951219529,0.033648790746582426,94.3,95.775,0.0359085963003265,0.0359085963003265,0.0,,,,,,72.0,72.0,1
6176,2025-12-09,117.5,117.5,115.0,115.5,2437993,1717203.7,1.4197459509317387,0.2,0.01702127659574468,116.0,130.75,0.09090909090909083,0.06060606060606055,0.0,,,,,,66.0,66.0,2
2385,2025-11-19,122.0,122.5,118.5,118.5,4151415,2059372.7,2.015863859902581,0.0,0.028688524590163935,120.5,133.21666666666667,-0.02083333333333337,-0.050000000000000044,0.0,,,,,,72.0,72.0,1
2103,2025-11-19,14.2,14.2,13.75,13.8,4122263,1440212.6,2.8622600579942152,0.11111111111111287,0.028169014084506942,14.05,15.8575,0.13978494623655924,0.1254480286738351,0.0,,,,,,72.0,72.0,2
9939,2025-11-19,126.0,126.5,121.5,122.0,1452664,1070246.55,1.357317152762604,0.1,0.031746031746031744,124.0,129.43333333333334,0.024390243902439046,-0.04065040650406504,0.0,,,,,,72.0,72.0,3
1101,2025-11-18,21.35,21.35,20.85,20.85,34186331,22522904.05,1.5178473843385218,0.0,0.023419203747072598,20.9,22.697499999999998,0.09352517985611497,0.0695443645083933,0.0,,,,,,72.0,72.0,1
9945,2025-11-18,29.5,29.5,28.8,28.9,14576856,4542630.45,3.208902014030219,0.14285714285713996,0.020338983050847505,29.5,29.967499999999998,0.027491408934707806,0.029209621993127044,0.0,,,,,,72.0,72.0,2
